"FACILITY_ID","POINT_ID","AIRPORT_CODE","AIRPORT_CODE2","AMTRAK_STATION_CODE","FERRY_TERMINAL_CODE","RAIL_ID","BIKE_ID","DATE_UPDATED","ADDRESS","CITY","STATE","ZIPCODE","METRO_AREA","FACILITY_NAME","LONGITUDE","LATITUDE","POINT_LON","POINT_LAT","FACILITY_TYPE","FERRY_TRANSIT","FERRY_INTERCITY","BUS_TRANSIT","BUS_INTERCITY","BUS_CODE_SHARE","BUS_SUPPLEMENTAL","RAIL_INTERCITY","RAIL_COMMUTER","RAIL_HEAVY","RAIL_LIGHT","AIR_SERVICE","BIKE_SHARE","BIKE_SYSTEM_ID","BIKE_SYSTEM","WEBSITE","NOTES","DATA_SOURCE","INTERCITY_SERVICE","TRANSIT_SERVICE","CBSA_CODE","CBSA_TYPE","MODES_SERVING","MODE_BUS","MODE_AIR","MODE_RAIL","MODE_FERRY","MODE_BIKE",
"AK9961301",499,"IGG","","",,"","",2016-04-16,"","Igiugig","AK","99613","","Igiugig",-155.901770,59.324040,-155.901770,59.324040,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961302",500,"AKN","","",,"","",2016-04-16,"Mile 1 Alaska Peninsula Hwy","King Salmon","AK","99613","","King Salmon",-156.649220,58.676800,-156.649220,58.676800,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.airnav.com",1,0,,0,1,0,1,0,0,0,
"AK9961401",501,"KPN","IIK","",,"","",2016-04-16,"","Kipnuk","AK","99614","","Kipnuk",-164.030510,59.932950,-164.030510,59.932950,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961501",502,"AKK","AAL","",,"","",2016-04-16,"1500 Anton Larson Rd","Akhihok","AK","99615","","Akhiok",-154.182560,56.938690,-154.182560,56.938690,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com/links/state_local/ak.cfm",1,0,,0,1,0,1,0,0,0,
"AK9961502",503,"AOS","AK81","",,"","",2016-04-16,"","Amook Bay","AK","99615","","Amook Bay",-153.815360,57.471490,-153.815360,57.471490,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961503",504,"KKB","","",,"","",2016-04-16,"","Kitoi Bay","AK","99615","","Kitoi Bay SPB",-152.370490,58.190950,-152.370490,58.190950,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961504",505,"KDK","","",,"","",2016-04-16,"1467 Airport Way","Kodiak","AK","99615","","Kodiak",-152.493860,57.749970,-152.493860,57.749970,1,3,0,2,3,3,3,3,3,3,3,1,3,0,"","","Kodiak Area Transit System serves airport twice per day. Morning trip connects to outbound flights but afternoon trip does not connect from inbound flights.","Personal communications with Kodiak Area Transportation System; January 25; 2007. www.airnav.com/airport/ADQ",1,0,,0,1,0,1,0,0,0,
"AK9961505",506,"KMY","","",,"","",2016-04-16,"","Moser Bay","AK","99615","","Moser Bay SPB",-154.145920,57.025590,-154.145920,57.025590,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961506",507,"KOY","","",,"","",2016-04-16,"","Olga Bay","AK","99615","","Olga Bay SPB",-154.229790,57.161450,-154.229790,57.161450,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961507",508,"KPY","","",,"","",2016-04-16,"","Port Bailey","AK","99615","","Port Bailey SPB",-153.040560,57.930110,-153.040560,57.930110,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961508",509,"KPR","","",,"","",2016-04-16,"","Port Williams","AK","99615","","Port Williams SPB",-152.582170,58.490140,-152.582170,58.490140,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961509",510,"SYB","","",,"","",2016-04-16,"","Seal Bay","AK","99615","","Seal Bay Airport",-152.500000,58.166670,-152.500000,58.166670,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961510",511,"KZB","","",,"","",2016-04-16,"","Zachar Bay","AK","99615","","Zachar Bay SPB",-153.745340,57.554060,-153.745340,57.554060,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9961511",512,"","","",50,"","",2016-04-16,"100 Marine Way","Kodiak","AK","99615","","Alaska Marine Highway System Terminal",-152.407200,57.790000,-152.407200,57.790000,5,3,1,0,3,3,3,3,3,3,3,0,3,0,"","","Served by Alaska Marine Highway Ferry.","www.apta.com/links/state_local/ak.cfm",1,0,,0,1,0,0,0,1,0,
"AK9962001",513,"KOT","2A9","",,"","",2016-04-16,"","Kotlik","AK","99620","","Kotlik/New",-163.532640,63.030580,-163.532640,63.030580,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9962101",514,"KWT","","",,"","",2016-04-16,"","Kwethluk","AK","99621","","Kwethluk",-161.445350,60.804250,-161.445350,60.804250,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9962201",515,"KWK","","",,"","",2016-04-16,"","Kwigillingok","AK","99622","","Kwigillingok",-163.140340,59.836730,-163.140340,59.836730,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9962501",516,"KLL","","",,"","",2016-04-16,"","Levelock","AK","99625","","Levelock",-156.865220,59.118160,-156.865220,59.118160,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9962701",517,"MCG","","",,"","",2016-04-16,"","Mc Grath","AK","99627","","Mc Grath",-155.605760,62.952870,-155.605760,62.952870,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9962801",518,"KMO","17Z","",,"","",2016-04-16,"","Manokotak","AK","99628","","Manokotak Airport",-159.049920,58.990200,-159.049920,58.990200,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9963001",519,"MYU","","",,"","",2016-04-16,"","Mekoryuk","AK","99630","","Mekoryuk",-166.270610,60.371420,-166.270610,60.371420,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9963101",520,"","","",,"","",2016-09-16,"","Moose Pass","AK","99631","","",-149.370900,60.487800,-149.370900,60.487800,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","","",1,0,,0,1,1,0,0,0,0,
"AK9963201",521,"MOU","","",,"","",2016-04-16,"","Mountain Village","AK","99632","","Mountain Village",-163.682060,62.095360,-163.682060,62.095360,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9963401",522,"WNA","","",,"","",2016-04-16,"","Napakiak","AK","99634","","Napakiak",-161.978500,60.690330,-161.978500,60.690330,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9963601",523,"KNW","","",,"","",2016-04-16,"","New Stuyahok","AK","99636","","New Stuyahok",-157.328320,59.449880,-157.328320,59.449880,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9963701",524,"OOK","","",,"","",2016-04-16,"","Toksook Bay","AK","99637","","Toksook Bay",-165.113690,60.533550,-165.113690,60.533550,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9963801",525,"IKO","","",,"","",2016-04-16,"","Nikolski","AK","99638","","Nikolski AS",-168.850000,52.941670,-168.850000,52.941670,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964001",526,"NNL","5NN","",,"","",2016-04-16,"","Nondalton","AK","99640","","Nondalton",-154.839170,59.979120,-154.839170,59.979120,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964101",527,"NUP","16A","",,"","",2016-04-16,"","Nunapitchuk","AK","99641","","Nunapitchuk",-162.439120,60.905830,-162.439120,60.905830,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964301",528,"OLH","6R7","",,"","",2016-04-16,"","Old Harbor","AK","99643","","Old Harbor",-153.269750,57.218100,-153.269750,57.218100,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964401",529,"KOZ","4K5","",,"","",2016-04-16,"","Ouzinkie","AK","99644","","Ouzinkie",-152.500510,57.922880,-152.500510,57.922880,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964501",530,"","","",,"","",2016-04-16,"","Palmer","AK","99645","Anchorage AK","Alaska Railroad Station",-149.113850,61.594590,-149.113850,61.594590,10,3,3,1,0,3,3,1,3,3,3,0,3,0,"","","Served by Alaska Railroad and Mascot bus.","www.akrr.com; personal communication with Alaska Railroad; www.matsutransit.com",1,1,11260,1,2,1,0,1,0,0,
"AK9964502",531,"","","",,"","",2016-09-16,"","Palmer","AK","99645","Anchorage AK","Tesoro Gas Station/Taco Bell",-149.119000,61.594100,-149.119000,61.594100,2,3,3,0,1,3,3,0,3,3,3,0,3,0,"","","Served by Interior Alaska Bus Line.","www.interioralaskabusline.com",1,0,11260,1,1,1,0,0,0,0,
"AK9964701",532,"PDB","4K0","",,"","",2016-04-16,"","Pedro Bay","AK","99647","","Pedro Bay",-154.123830,59.789610,-154.123830,59.789610,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964801",533,"KPV","AK5","",,"","",2016-04-16,"","Perryville","AK","99648","","Perryville",-159.155560,55.900830,-159.155560,55.900830,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964901",534,"BIC","","",,"","",2016-04-16,"","Big Creek","AK","99649","","Big Creek Airpport",-157.583330,57.666670,-157.583330,57.666670,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964902",535,"UGB","","",,"","",2016-04-16,"","Pilot Point","AK","99649","","Pilot Point",-157.739870,57.425360,-157.739870,57.425360,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9964903",536,"PIP","PNP","",,"","",2016-04-16,"","Pilot Point","AK","99649","","Pilot Point",-157.567440,57.580380,-157.567440,57.580380,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965001",537,"PQS","0AK","",,"","",2016-04-16,"","Pilot Station","AK","99650","","Pilot Station",-162.899560,61.934560,-162.899560,61.934560,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965101",538,"EHM","","",,"","",2016-04-16,"","Cape Newenham","AK","99651","","Cape Newenham LRRS",-162.062780,58.646430,-162.062780,58.646430,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965102",539,"PTU","","",,"","",2016-04-16,"","Platinum","AK","99651","","Platinum",-161.819670,59.011360,-161.819670,59.011360,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965301",540,"PTA","TPO","",,"","",2016-04-16,"","Port Alsworth","AK","99653","","Port Alsworth",-154.318870,60.204330,-154.318870,60.204330,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965401",541,"","","",,"","",2016-04-16,"","Matanuska","AK","99654","Anchorage AK","Alaska Railroad Station",-149.231310,61.531110,-149.231310,61.531110,10,3,3,0,0,3,3,1,3,3,3,0,3,0,"","","Served by Alaska Railroad. Located 9 miles south of Wasilla. Use Wasilla zip code.","www.akrr.com; personal communication with Alaska Railroad.",1,0,11260,1,1,0,0,1,0,0,
"AK9965402",542,"","","",,"","",2016-04-16,"","Wasilla","AK","99654","Anchorage AK","Alaska Railroad Station",-149.451710,61.582900,-149.451710,61.582900,10,3,3,1,0,3,3,1,3,3,3,0,3,0,"","","Served by Alaska Railroad and Mascot bus.","www.akrr.com; personal communication with Alaska Railroad; www.matsutransit.com",1,1,11260,1,2,1,0,1,0,0,
"AK9965501",543,"KWN","AQH","",,"","",2016-04-16,"","Quinhagak","AK","99655","","Quinhagak Airport",-161.879480,59.757010,-161.879480,59.757010,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965601",544,"RDV","","",,"","",2016-04-16,"","Red Devil","AK","99656","","Red Devil",-157.350310,61.788080,-157.350310,61.788080,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965701",545,"RSH","","",,"","",2016-04-16,"","Russian Mission","AK","99657","","Russian Mission",-161.319480,61.779680,-161.319480,61.779680,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965801",546,"KSM","","",,"","",2016-04-16,"","St Marys","AK","99658","","St Marys",-163.302110,62.060490,-163.302110,62.060490,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9965901",547,"SMK","5S8","",,"","",2016-04-16,"","St Michael","AK","99659","","St Michael",-162.110370,63.490050,-162.110370,63.490050,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9966001",548,"SNP","","",,"","",2016-04-16,"","St Paul Island","AK","99660","","St Paul Island",-170.220440,57.167330,-170.220440,57.167330,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9966101",549,"SDP","","",,"","",2016-04-16,"Airport Rd","Sand Point","AK","99661","","Bob Baker Memorial",-160.517690,55.315030,-160.517690,55.315030,1,3,0,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.airnav.com",1,0,,0,1,0,1,0,0,0,
"AK9966102",550,"","","",55,"","",2016-04-16,"Chichagos Rd","Sand Point","AK","99661","","Alaska Marine Highway System Terminal",-160.497200,55.339700,-160.497200,55.339700,5,3,1,3,3,3,3,3,3,3,3,0,3,0,"","","Served by Alaska Marine Highway System ferry.","www.dot.state.ak.us; www.chilkatcruises.com",1,0,,0,1,0,0,0,1,0,
"AK9966201",551,"SCM","","",,"","",2016-04-16,"","Scammon Bay","AK","99662","","Scammon Bay",-165.573750,61.844540,-165.573750,61.844540,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9966301",552,"SOV","","",,"","",2016-04-16,"","Seldovia","AK","99663","","Seldovia Airport",-151.704050,59.442440,-151.704050,59.442440,1,3,0,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","ak.aoos.org",1,0,,0,1,0,1,0,0,0,
"AK9966302",553,"","","",56,"","",2016-04-16,"S 434th","Seldovia","AK","99663","","Alaska Marine Highway System Terminal",-151.711400,59.438100,-151.711400,59.438100,5,3,1,3,3,3,3,3,3,3,3,0,3,0,"","","Served by Alaska Marine Highway System ferry.","www.dot.state.ak.us; www.chilkatcruises.com",1,0,,0,1,0,0,0,1,0,
"AK9966303",554,"","","",583,"","",2016-04-16,"Mile 10 & Jakolof Bay Rd","Jakolof Bay","AK","99663","","Jakolof Bay Ferry Dock",-151.554300,59.468800,-151.554300,59.468800,5,3,1,3,3,3,3,3,3,3,3,3,3,0,"","","","",1,0,,0,1,0,0,0,1,0,
"AK9966401",4,"","","",,"","",2016-04-16,"","Seward","AK","99664","","Alaska Railroad Station",-149.446810,60.100080,-149.439405,60.115240,10,3,3,3,1,3,3,1,3,3,3,3,3,0,"","","Served by Alaska Railroad. Homer Stage Lines bus serves the Seward Chamber of Commerce approximately one block away.","www.akrr.com; personal communication with Alaska Railroad; stagelineinhomer.com",1,0,,0,2,1,0,1,0,0,
"AK9966402",4,"","","",,"","",2016-09-16,"2001 Seward Hwy","Seward","AK","99664","","Seward Chamber of Commerce",-149.432000,60.130400,-149.439405,60.115240,2,3,3,3,1,3,3,1,3,3,3,3,3,0,"","","Served by Homer Stage Lines. Seward Train Station served by Alaska Railroad is within one blocks.","stagelineinhomer.com; www.akrr.com",1,0,,0,2,1,0,1,0,0,
"AK9966501",555,"SHX","","",,"","",2016-04-16,"","Shageluk","AK","99665","","Shageluk",-159.569060,62.695120,-159.569060,62.695120,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9966601",556,"SXP","","",,"","",2016-04-16,"","Sheldon Point","AK","99666","","Sheldon Point",-164.847780,62.520560,-164.847780,62.520560,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9966801",557,"SLQ","","",,"","",2016-04-16,"","Sleetmute","AK","99668","","Sleetmute",-157.165850,61.700510,-157.165850,61.700510,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9966901",558,"","","",,"","",2016-09-16,"","Soldotna","AK","99669","","",-151.082000,60.476600,-151.082000,60.476600,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","Served by Homer Stage Line","www.stagelineinhomer.com",1,0,,0,1,1,0,0,0,0,
"AK9967001",559,"WSN","","",,"","",2016-04-16,"","South Naknek","AK","99670","","South Naknek Nr 2",-157.008250,58.703440,-157.008250,58.703440,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9967101",560,"WBB","","",,"","",2016-04-16,"","Stebbins","AK","99671","","Stebbins",-162.277990,63.515970,-162.277990,63.515970,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9967201",561,"","","",,"","",2016-09-16,"","Sterling","AK","99672","","",-150.746000,60.535400,-150.746000,60.535400,2,3,3,3,1,3,3,3,3,3,3,3,3,0,"","","","",1,0,,0,1,1,0,0,0,0,
"AK9967501",562,"TCT","","",,"","",2016-04-16,"","Takotna","AK","99675","","Takotna",-156.068190,62.992700,-156.068190,62.992700,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9967502",563,"TLJ","","",,"","",2016-04-16,"","Takotna","AK","99675","","Tatalina LRRS",-155.976530,62.894370,-155.976530,62.894370,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9967601",564,"","","",,"","",2016-04-16,"","Chase","AK","99676","Anchorage AK","Alaska Railroad Station",-150.105010,62.453380,-150.105010,62.453380,10,3,3,0,0,3,3,1,3,3,3,0,3,0,"","","Served by Alaska Railroad. 9 miles north of Talkeetna. Talkeetna zip code.","www.akrr.com; personal communication with Alaska Railroad.",1,0,11260,1,1,0,0,1,0,0,
"AK9967602",565,"","","",,"","",2016-04-16,"","Curry","AK","99676","Anchorage AK","Alaska Railroad Station",-149.996860,62.610120,-149.996860,62.610120,10,3,3,0,0,3,3,1,3,3,3,0,3,0,"","","Served by Alaska Railroad. 21 miles north of Talkeetna. Talkeetna zip code.","www.akrr.com; personal communication with Alaska Railroad.",1,0,11260,1,1,0,0,1,0,0,
"AK9967603",566,"","","",,"","",2016-04-16,"","Montana","AK","99676","Anchorage AK","Alaska Railroad Station",-150.076320,62.078320,-150.076320,62.078320,10,3,3,0,0,3,3,1,3,3,3,0,3,0,"","","Served by Alaska Railroad. 18 miles south of Talkeetna. Uses Talkeetna zip code.","www.akrr.com; personal communication with Alaska Railroad.",1,0,11260,1,1,0,0,1,0,0,
"AK9967604",567,"","","",,"","",2016-04-16,"","Sunshine","AK","99676","Anchorage AK","Alaska Railroad Station",-150.084010,62.164680,-150.084010,62.164680,10,3,3,0,0,3,3,1,3,3,3,0,3,0,"","","Served by Alaska Railroad. 12 miles south of Talkeetna. Uses Talkeetna zip code.","www.akrr.com; personal communication with Alaska Railroad.",1,0,11260,1,1,0,0,1,0,0,
"AK9967605",568,"","","",,"","",2016-04-16,"Mile 135 Talkeetna Spur Rd","Talkeetna","AK","99676","Anchorage AK","Alaska Railroad Station",-150.107320,62.313120,-150.107320,62.313120,10,3,3,0,0,3,3,1,3,3,3,0,3,0,"","","Served by Alaska Railroad","FRA Database; address AKRR Website",1,0,11260,1,1,0,0,1,0,0,
"AK9967606",11155,"","","",,"","",2016-09-14,"","Talkeetna","AK","99676","Anchorage AK","",-150.105000,62.321000,-150.105000,62.321000,2,3,3,0,1,3,3,0,3,3,3,0,3,0,"","","Served by Alaska/Yukon Trails and Sunshine Transit","www.alaskashuttle.com; www.sunshinetransit.org",1,0,11260,1,1,1,0,0,0,0,
"AK9967701",569,"","","",61,"","",2016-04-16,"Tatitlek","Tatitlek","AK","99677","","Alaska Marine Highway System Terminal",-146.678600,60.864700,-146.678600,60.864700,5,3,1,3,3,3,3,3,3,3,3,3,3,0,"","","Served by Alaska Marine Highway System Summer Only.","www.dot.state.ak.us; www.chilkatcruises.com",1,0,,0,1,0,0,0,1,0,
"AK9967801",570,"TOG","","",,"","",2016-04-16,"","Togiak Village","AK","99678","","Togiak",-160.396930,59.052840,-160.396930,59.052840,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9967901",571,"TLT","","",,"","",2016-04-16,"","Tuluksak","AK","99679","","Tuluksak",-160.969470,61.096830,-160.969470,61.096830,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
"AK9968001",572,"WTL","A61","",,"","",2016-04-16,"","Tuntutuliak","AK","99680","","Tuntutuliak",-162.667010,60.335350,-162.667010,60.335350,1,3,3,3,3,3,3,3,3,3,3,1,3,0,"","","No scheduled ground transportation.","www.apta.com; www.akrr.com",1,0,,0,1,0,1,0,0,0,
